id,image_url,common_name
18410,http://static.inaturalist.org/photos/33730/medium.JPG,Eastern Copperhead
24478,http://static.inaturalist.org/photos/44272/medium.jpg,Eastern Copperhead
26118,https://inaturalist-open-data.s3.amazonaws.com/photos/46942/medium.jpg,Eastern Copperhead
29605,http://static.inaturalist.org/photos/51832/medium.jpg,Eastern Copperhead
30665,https://inaturalist-open-data.s3.amazonaws.com/photos/53276/medium.jpg,Eastern Copperhead
30875,http://static.inaturalist.org/photos/53538/medium.JPG,Eastern Copperhead
30879,http://static.inaturalist.org/photos/53543/medium.JPG,Eastern Copperhead
30969,http://static.inaturalist.org/photos/53663/medium.jpg,Eastern Copperhead
31254,http://static.inaturalist.org/photos/54116/medium.JPG,Eastern Copperhead
33408,http://static.inaturalist.org/photos/56889/medium.jpg,Eastern Copperhead
35325,http://static.inaturalist.org/photos/59953/medium.JPG,Eastern Copperhead
36098,http://static.inaturalist.org/photos/61012/medium.JPG,Eastern Copperhead
36702,https://inaturalist-open-data.s3.amazonaws.com/photos/61622/medium.jpg,Eastern Copperhead
39231,http://static.inaturalist.org/photos/65292/medium.JPG,Eastern Copperhead
47166,http://static.inaturalist.org/photos/76042/medium.JPG,Eastern Copperhead
64799,https://inaturalist-open-data.s3.amazonaws.com/photos/99124/medium.jpg,Eastern Copperhead
67190,https://inaturalist-open-data.s3.amazonaws.com/photos/102100/medium.jpg,Eastern Copperhead
67898,http://static.inaturalist.org/photos/103059/medium.JPG,Eastern Copperhead
91262,http://static.inaturalist.org/photos/133147/medium.jpg,Eastern Copperhead
92163,https://inaturalist-open-data.s3.amazonaws.com/photos/134223/medium.JPG,Eastern Copperhead
92169,https://inaturalist-open-data.s3.amazonaws.com/photos/134233/medium.JPG,Eastern Copperhead
97459,https://inaturalist-open-data.s3.amazonaws.com/photos/141540/medium.jpg,Eastern Copperhead
108733,http://static.inaturalist.org/photos/155559/medium.jpg,Eastern Copperhead
108734,https://inaturalist-open-data.s3.amazonaws.com/photos/155560/medium.jpg,Eastern Copperhead
