id,image_url,common_name
8998,https://inaturalist-open-data.s3.amazonaws.com/photos/19314/medium.jpg,Southern Banded Watersnake
30232,https://inaturalist-open-data.s3.amazonaws.com/photos/52795/medium.jpg,Southern Banded Watersnake
30283,https://inaturalist-open-data.s3.amazonaws.com/photos/52802/medium.jpg,Southern Banded Watersnake
51450,https://inaturalist-open-data.s3.amazonaws.com/photos/2576136/medium.JPG,Southern Banded Watersnake
105144,http://static.inaturalist.org/photos/151264/medium.JPG,Banded Watersnake
125796,http://static.inaturalist.org/photos/178067/medium.jpg,Broad-banded Watersnake
126707,https://inaturalist-open-data.s3.amazonaws.com/photos/179260/medium.jpg,Broad-banded Watersnake
136413,https://inaturalist-open-data.s3.amazonaws.com/photos/189728/medium.jpg,Broad-banded Watersnake
141241,https://inaturalist-open-data.s3.amazonaws.com/photos/195742/medium.jpg,Broad-banded Watersnake
143553,https://inaturalist-open-data.s3.amazonaws.com/photos/198664/medium.jpg,Broad-banded Watersnake
148410,http://static.inaturalist.org/photos/204471/medium.jpg,Banded Watersnake
151931,http://static.inaturalist.org/photos/208815/medium.jpg,Broad-banded Watersnake
158647,https://inaturalist-open-data.s3.amazonaws.com/photos/215862/medium.JPG,Southern Banded Watersnake
158870,http://static.inaturalist.org/photos/216095/medium.JPG,Broad-banded Watersnake
160757,https://inaturalist-open-data.s3.amazonaws.com/photos/217725/medium.JPG,Broad-banded Watersnake
161131,https://inaturalist-open-data.s3.amazonaws.com/photos/218085/medium.jpg,Banded Watersnake
161135,https://inaturalist-open-data.s3.amazonaws.com/photos/218095/medium.jpg,Banded Watersnake
164062,https://inaturalist-open-data.s3.amazonaws.com/photos/220387/medium.jpg,Banded Watersnake
164139,https://inaturalist-open-data.s3.amazonaws.com/photos/220446/medium.jpg,Broad-banded Watersnake
164791,http://static.inaturalist.org/photos/221016/medium.jpg,Banded Watersnake
200916,https://inaturalist-open-data.s3.amazonaws.com/photos/255065/medium.JPG,Broad-banded Watersnake
204781,http://static.inaturalist.org/photos/259871/medium.jpg,Broad-banded Watersnake
228363,http://static.inaturalist.org/photos/287480/medium.jpg,Broad-banded Watersnake
228364,http://static.inaturalist.org/photos/287410/medium.jpg,Broad-banded Watersnake
228366,http://static.inaturalist.org/photos/287461/medium.jpg,Broad-banded Watersnake
233256,https://inaturalist-open-data.s3.amazonaws.com/photos/293320/medium.JPG,Banded Watersnake
234331,https://inaturalist-open-data.s3.amazonaws.com/photos/294516/medium.jpg,Banded Watersnake
236644,https://inaturalist-open-data.s3.amazonaws.com/photos/296848/medium.jpg,Banded Watersnake
238033,https://inaturalist-open-data.s3.amazonaws.com/photos/298485/medium.jpg,Banded Watersnake
250166,https://inaturalist-open-data.s3.amazonaws.com/photos/312043/medium.JPG,Southern Banded Watersnake
250578,https://inaturalist-open-data.s3.amazonaws.com/photos/312483/medium.jpg,Banded Watersnake
250618,https://inaturalist-open-data.s3.amazonaws.com/photos/312529/medium.jpg,Banded Watersnake
259030,https://inaturalist-open-data.s3.amazonaws.com/photos/321312/medium.jpg,Banded Watersnake
308123,https://inaturalist-open-data.s3.amazonaws.com/photos/382226/medium.jpg,Broad-banded Watersnake
322921,https://inaturalist-open-data.s3.amazonaws.com/photos/401782/medium.JPG,Broad-banded Watersnake
324075,https://inaturalist-open-data.s3.amazonaws.com/photos/403363/medium.JPG,Broad-banded Watersnake
336021,https://inaturalist-open-data.s3.amazonaws.com/photos/419244/medium.jpg,Broad-banded Watersnake
336243,https://inaturalist-open-data.s3.amazonaws.com/photos/419452/medium.jpg,Southern Banded Watersnake
336251,https://inaturalist-open-data.s3.amazonaws.com/photos/419474/medium.jpg,Broad-banded Watersnake
339214,http://static.inaturalist.org/photos/745766/medium.jpg,Broad-banded Watersnake
353431,https://inaturalist-open-data.s3.amazonaws.com/photos/440808/medium.jpg,Southern Banded Watersnake
358640,https://inaturalist-open-data.s3.amazonaws.com/photos/447562/medium.JPG,Broad-banded Watersnake
358677,https://inaturalist-open-data.s3.amazonaws.com/photos/447607/medium.JPG,Broad-banded Watersnake
358749,https://inaturalist-open-data.s3.amazonaws.com/photos/447700/medium.jpg,Broad-banded Watersnake
365041,http://static.inaturalist.org/photos/455727/medium.jpg,Banded Watersnake
378661,https://inaturalist-open-data.s3.amazonaws.com/photos/473497/medium.JPG,Broad-banded Watersnake
380131,https://inaturalist-open-data.s3.amazonaws.com/photos/475242/medium.JPG,Broad-banded Watersnake
